country,year,co2,co2_per_capita,gdp,population,iso_code,pm2_5,latitude,longitude,temperature,code,region,income_group,lending category
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,38.81,43.85,125.217,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.637,31.6861,118.5058,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,13.824,31.911,102.20785,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.085,34.4561,105.9332,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,23.053,24.4345,98.5811,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,36.212,32.5714,110.8839,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,25.177,21.66766667,110.8984333,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,19.132,34.4714,100.2561,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,21.655,26.0931,119.58,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.916,21.2679,110.3316,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,23.881,24.29715,116.1263,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,15.718,20.00405,110.4496,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,23.61,26.28136667,117.6613,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,25.321,24.2719,116.0797,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.231,23.39476667,103.3796667,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,72.836,43.962,87.6444,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,33.289,41.3149,123.8189,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,59.05,35.2431945,115.448746,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,36.319,37.4014,121.5992,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,24.697,22.39111,113.97667,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,8.538,29.2313,91.7608,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,24.018,22.5417,113.987,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,40.928,29.5072,106.5814,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.132,28.6844,115.912,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,40.352,30.8064,106.056,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,42.28,45.72656667,126.6362,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,37.947,43.8667,125.417,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,30.344,23.0467,113.144,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,36.192,30.75015,120.7552222,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,30.105,40.0917,113.3444,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.694,32.105,118.907,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,25.862,26.5627,106.7000667,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,25.112,34.8962,122.08955,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,48.051,33.0323,107.007,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,18.928,31.48215,92.05815,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,19.135,22.38171333,114.09324,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.603,29.9239,121.6335,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,22.1,26.6564,119.5228,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,48.373,39.1587,117.764,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,30.171,45.0878,124.8292,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,28.827,45.1642,124.8528,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,63.218,44.3021,86.0597,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.647,28.0167,120.671,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,61.504,32.7639,116.8028,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,24.687,25.06205,102.725,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.038,22.9477,113.352,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.593,26.567,101.7227,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,23.539,22.6069,113.104,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,42.43,37.817,120.76,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,32.507,30.5797,105.7519,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,46.04,30.72358333,103.97275,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.049,40.1114,113.2803,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,37.711,36.5067,102.0306,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,35.111,40.1183,113.324,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,57.857,37.8531,113.6292,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,55.276,33.73335,113.24225,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,46.423,36.7955,119.964,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,30.34,24.4175,111.5269,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,38.151,38.817,106.3394,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.976,41.2864,123.7669,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.543,21.2567,110.4558,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.101,31.21775,121.555,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.925,32.0878,118.626,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,18.751,29.9558,122.3094,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,65.186,35.7651,115.0469,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,52.892,33.8399,115.8067,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,33.845,40.05212,114.81768,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,66.255,37.55126667,114.4703556,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,59.053,35.7306,114.2878,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,20.842,25.51995,103.79485,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,65.729,34.3075,108.66775,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,31.754,23.67252,113.034,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,36.227,36.2403,120.4001,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,45.126,33.58655,119.0215,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,40.532,31.0935,120.978,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,35.258,40.641,109.8705,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,32.139,28.70933333,115.8793333,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.518,22.7978,108.411,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.372,32.3402963,105.2380963,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.79,27.0983,115.0075,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,31.459,23.6936,113.0425,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.936,28.6064,115.9083,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,42.953,32.0229,118.79,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.419,21.88686667,108.6259333,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,28.368,34.5814,105.7281,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,20.801,47.203,123.6261,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,37.958,32.1083,118.803,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,33.981,25.2708,110.3089,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.403,27.30345,105.2982,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,56.27,35.5051,112.85,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,10.773,29.261,91.7706,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,55.916,34.1978,108.985,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,25.11,24.9424,118.6663,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,30.758,24.68636111,113.5970833,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,37.235,28.9404,118.871,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,23.36,46.6219,124.8648,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,55.107,35.41595,116.59255,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,27.123,26.54725,101.6611,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,30.408,23.54613333,116.3795,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,26.259,37.1575,122.4405,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,46.08,32.18888889,119.4369444,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,23.787,36.907,121.544,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,16.953,22.31778,114.25945,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,35.2,40.80143333,111.7319,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,10.966,29.25415,88.89035,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,54.915,34.78845,111.17085,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.41,23.1886,112.863,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,24.832,26.2378,117.6028,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,36.302,38.885,121.5638889,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,52.241,35.9019,114.17,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,33.131,33.8715,109.9154,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,32.292,28.4303,117.9033,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,38.066,30.0033,120.7789,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,32.109,33.8471,109.9643,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.896,40.0181,119.7624,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,55.292,35.0992,117.4518,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,19.901,23.2775,116.7258,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,21.351,22.79115,115.3664,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,63.214,35.2067,113.2725,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,28.136,24.79035672,113.5729975,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,59.652,33.567,114.056,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.644,29.57278,106.4042,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,32.18,37.32293333,105.1322667,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,46.437,30.31485,112.2649,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,51.544,43.8303,87.5801,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,38.027,41.9157,123.4868,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,41.139,41.80555,123.51,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.554,41.8472,123.428,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,19.953,22.57,114.3955,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,45.894,36.1032,120.3664,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,49.138,27.91176667,113.1355667,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,54.069,26.9258,112.6194,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,48.311,32.12676667,114.0779667,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,57.812,38.0133,114.483725,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,35.395,36.0632,120.3532333,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,42.764,32.6494,110.78,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,40.73,30.33881429,106.2808143,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,40.448,39.0153,106.3717,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,56.914,36.8725,118.763,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,41.365,29.4892,106.468,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,27.482,40.9733,117.8184,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,29.627,40.961875,117.955075,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,44.057,27.2582,111.4908,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,39.449,41.5789,120.4343,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,34.838,43.55,125.633,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,33.186,46.6462,131.1516,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
China,2019,10713.984,7.526,23631939764224.0,1423520354.0,CHN,24.54,26.5506,104.9544,1.05,CHN,East Asia & Pacific,Upper Middle Income,IBRD
